cppOutput
0, 0.00786623954773
200, 0.0108561992645
400, 0.0199106693268
600, 0.0357316017151
800, 0.0682819843292
1000, 0.0887693881989
1200, 0.129899787903
1400, 0.172743225098
1600, 0.226061582565
1800, 0.277744197845
2000, 0.344631242752
