jOutput
0, 0.0706580162048
200, 0.0628099441528
400, 0.0766511440277
600, 0.0719477176666
800, 0.0755494594574
1000, 0.0857948303223
1200, 0.0906879901886
1400, 0.108691978455
1600, 0.128730630875
1800, 0.154030036926
2000, 0.1517578125
